Start Time,Duration,Title,Bookmark,Country,show_name,season,episode_name,year,month,weekday,day,hour_day,date,month_name,weekday_name,minutes,hours
2020-05-23 18:23:00-06:00,0 days 00:08:13,Selling Sunset: Season 2: I’m No Soldier (Episode 5),0:33:17,CA (Canada),Selling Sunset, Season 2, I’m No Soldier (Episode 5),2020,5,5,23,18,2020-05-23,May,Saturday,8.216666666666667,0.13694444444444445
2020-05-22 22:17:00-06:00,0 days 00:22:43,Selling Sunset: Season 2: I’m No Soldier (Episode 5),0:25:14,CA (Canada),Selling Sunset, Season 2, I’m No Soldier (Episode 5),2020,5,4,22,22,2020-05-22,May,Friday,22.716666666666665,0.3786111111111111
2020-05-22 21:27:00-06:00,0 days 00:42:22,Selling Sunset: Season 2: The Red Engagement Party (Episode 4),0:42:22,CA (Canada),Selling Sunset, Season 2, The Red Engagement Party (Episode 4),2020,5,4,22,21,2020-05-22,May,Friday,42.36666666666667,0.7061111111111111
2020-05-22 20:38:00-06:00,0 days 00:34:21,"Selling Sunset: Season 2: Sorry, Not Sorry (Episode 3)",0:34:31,CA (Canada),Selling Sunset, Season 2," Sorry, Not Sorry (Episode 3)",2020,5,4,22,20,2020-05-22,May,Friday,34.35,0.5725
2020-05-22 19:51:00-06:00,0 days 00:19:50,Selling Sunset: Season 2: Billionaires Have Compounds (Episode 2),0:37:41,CA (Canada),Selling Sunset, Season 2, Billionaires Have Compounds (Episode 2),2020,5,4,22,19,2020-05-22,May,Friday,19.833333333333332,0.33055555555555555
2020-05-22 18:03:00-06:00,0 days 00:19:20,Selling Sunset: Season 2: Billionaires Have Compounds (Episode 2),0:19:01,CA (Canada),Selling Sunset, Season 2, Billionaires Have Compounds (Episode 2),2020,5,4,22,18,2020-05-22,May,Friday,19.333333333333332,0.32222222222222224
2020-05-22 15:31:00-06:00,0 days 00:38:22,Selling Sunset: Season 2: Let the Real Estate Games Begin (Episode 1),0:37:52,CA (Canada),Selling Sunset, Season 2, Let the Real Estate Games Begin (Episode 1),2020,5,4,22,15,2020-05-22,May,Friday,38.36666666666667,0.6394444444444445
2020-05-22 15:23:00-06:00,0 days 00:05:50,The Big Family Cooking Showdown: Season 1: Episode 9,0:07:28,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 9,2020,5,4,22,15,2020-05-22,May,Friday,5.833333333333333,0.09722222222222222
2020-05-22 15:21:00-06:00,0 days 00:01:32,The Big Family Cooking Showdown: Season 1: Episode 4,0:03:38,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 4,2020,5,4,22,15,2020-05-22,May,Friday,1.5333333333333334,0.025555555555555557
2020-05-22 14:22:00-06:00,0 days 00:45:15,The Big Family Cooking Showdown: Season 1: Episode 3,0:57:22,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 3,2020,5,4,22,14,2020-05-22,May,Friday,45.25,0.7541666666666667
2020-05-22 14:21:00-06:00,0 days 00:01:01,The Big Family Cooking Showdown: Season 1: Episode 2,0:03:08,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 2,2020,5,4,22,14,2020-05-22,May,Friday,1.0166666666666666,0.016944444444444446
2020-05-21 23:08:00-06:00,0 days 00:01:09,The Big Family Cooking Showdown: Season 1: Episode 2,0:03:22,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 2,2020,5,3,21,23,2020-05-21,May,Thursday,1.15,0.019166666666666665
2020-05-21 22:20:00-06:00,0 days 00:47:32,The Big Family Cooking Showdown: Season 1: Episode 1,0:58:28,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 1,2020,5,3,21,22,2020-05-21,May,Thursday,47.53333333333333,0.7922222222222223
2020-05-20 22:49:00-06:00,0 days 00:09:08,The Big Family Cooking Showdown: Season 1: Episode 1,0:10:56,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 1,2020,5,2,20,22,2020-05-20,May,Wednesday,9.133333333333333,0.15222222222222223
2020-05-20 22:47:00-06:00,0 days 00:01:48,The Big Family Cooking Showdown: Season 1: Episode 1,0:01:48,CA (Canada),The Big Family Cooking Showdown, Season 1, Episode 1,2020,5,2,20,22,2020-05-20,May,Wednesday,1.8,0.03
2020-05-20 22:30:00-06:00,0 days 00:13:21,Valeria: Season 1: Alaska (Episode 3),0:13:13,CA (Canada),Valeria, Season 1, Alaska (Episode 3),2020,5,2,20,22,2020-05-20,May,Wednesday,13.35,0.2225
2020-05-20 21:56:00-06:00,0 days 00:33:19,Valeria: Season 1: Signs (Episode 2),0:45:13,CA (Canada),Valeria, Season 1, Signs (Episode 2),2020,5,2,20,21,2020-05-20,May,Wednesday,33.31666666666667,0.5552777777777778
2020-05-19 22:07:00-06:00,0 days 00:21:54,The Big Family Cooking Showdown: Season 2: Episode 14,0:58:40,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 14,2020,5,1,19,22,2020-05-19,May,Tuesday,21.9,0.365
2020-05-19 20:41:00-06:00,0 days 00:37:15,The Big Family Cooking Showdown: Season 2: Episode 14,0:36:46,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 14,2020,5,1,19,20,2020-05-19,May,Tuesday,37.25,0.6208333333333333
2020-05-19 15:47:00-06:00,0 days 00:25:48,The Big Family Cooking Showdown: Season 2: Episode 13,0:58:21,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 13,2020,5,1,19,15,2020-05-19,May,Tuesday,25.8,0.43
2020-05-17 23:26:00-06:00,0 days 00:27:57,The Big Family Cooking Showdown: Season 2: Episode 13,0:32:33,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 13,2020,5,6,17,23,2020-05-17,May,Sunday,27.95,0.4658333333333333
2020-05-17 22:25:00-06:00,0 days 00:55:56,The Big Family Cooking Showdown: Season 2: Episode 12,0:58:14,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 12,2020,5,6,17,22,2020-05-17,May,Sunday,55.93333333333333,0.9322222222222222
2020-05-17 22:22:00-06:00,0 days 00:02:49,The Big Family Cooking Showdown: Season 2: Episode 11,0:58:20,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 11,2020,5,6,17,22,2020-05-17,May,Sunday,2.816666666666667,0.04694444444444444
2020-05-17 16:31:00-06:00,0 days 00:53:24,The Big Family Cooking Showdown: Season 2: Episode 11,0:55:28,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 11,2020,5,6,17,16,2020-05-17,May,Sunday,53.4,0.89
2020-05-17 16:28:00-06:00,0 days 00:01:30,The Big Family Cooking Showdown: Season 2: Episode 7,0:03:33,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 7,2020,5,6,17,16,2020-05-17,May,Sunday,1.5,0.025
2020-05-17 16:24:00-06:00,0 days 00:03:43,The Big Family Cooking Showdown: Season 2: Episode 6,0:04:58,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 6,2020,5,6,17,16,2020-05-17,May,Sunday,3.716666666666667,0.06194444444444445
2020-05-16 22:37:00-06:00,0 days 00:23:20,The Big Family Cooking Showdown: Season 2: Episode 5,0:56:54,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 5,2020,5,5,16,22,2020-05-16,May,Saturday,23.333333333333332,0.3888888888888889
2020-05-16 21:38:00-06:00,0 days 00:33:15,Dead to Me: Season 2: Where Do We Go From Here (Episode 10),0:31:52,CA (Canada),Dead to Me, Season 2, Where Do We Go From Here (Episode 10),2020,5,5,16,21,2020-05-16,May,Saturday,33.25,0.5541666666666667
2020-05-16 21:07:00-06:00,0 days 00:29:06,"Dead to Me: Season 2: It's Not You, It's Me (Episode 9)",0:29:36,CA (Canada),Dead to Me, Season 2," It's Not You, It's Me (Episode 9)",2020,5,5,16,21,2020-05-16,May,Saturday,29.1,0.485
2020-05-16 20:45:00-06:00,0 days 00:11:14,The Big Family Cooking Showdown: Season 2: Episode 5,0:33:58,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 5,2020,5,5,16,20,2020-05-16,May,Saturday,11.233333333333333,0.18722222222222223
2020-05-16 20:10:00-06:00,0 days 00:31:12,Dead to Me: Season 2: It Had To Be You (Episode 8),0:31:20,CA (Canada),Dead to Me, Season 2, It Had To Be You (Episode 8),2020,5,5,16,20,2020-05-16,May,Saturday,31.2,0.52
2020-05-16 19:01:00-06:00,0 days 00:31:51,Dead to Me: Season 2: If Only You Knew (Episode 7),0:31:59,CA (Canada),Dead to Me, Season 2, If Only You Knew (Episode 7),2020,5,5,16,19,2020-05-16,May,Saturday,31.85,0.5308333333333334
2020-05-16 18:09:00-06:00,0 days 00:28:03,Dead to Me: Season 2: You Don't Have To (Episode 6),0:29:43,CA (Canada),Dead to Me, Season 2, You Don't Have To (Episode 6),2020,5,5,16,18,2020-05-16,May,Saturday,28.05,0.4675
2020-05-16 15:45:00-06:00,0 days 00:28:14,Dead to Me: Season 2: The Price You Pay (Episode 5),0:31:32,CA (Canada),Dead to Me, Season 2, The Price You Pay (Episode 5),2020,5,5,16,15,2020-05-16,May,Saturday,28.233333333333334,0.47055555555555556
2020-05-16 15:20:00-06:00,0 days 00:24:24,Dead to Me: Season 2: Between You And Me (Episode 4),0:28:20,CA (Canada),Dead to Me, Season 2, Between You And Me (Episode 4),2020,5,5,16,15,2020-05-16,May,Saturday,24.4,0.4066666666666667
2020-05-16 15:11:00-06:00,0 days 00:09:06,Dead to Me: Season 2: You Can't Live Like This (Episode 3),0:26:48,CA (Canada),Dead to Me, Season 2, You Can't Live Like This (Episode 3),2020,5,5,16,15,2020-05-16,May,Saturday,9.1,0.15166666666666667
2020-05-16 14:39:00-06:00,0 days 00:17:00,Dead to Me: Season 2: You Can't Live Like This (Episode 3),0:17:12,CA (Canada),Dead to Me, Season 2, You Can't Live Like This (Episode 3),2020,5,5,16,14,2020-05-16,May,Saturday,17.0,0.2833333333333333
2020-05-16 14:24:00-06:00,0 days 00:13:51,Dead to Me: Season 2: Where Have You Been (Episode 2),0:29:16,CA (Canada),Dead to Me, Season 2, Where Have You Been (Episode 2),2020,5,5,16,14,2020-05-16,May,Saturday,13.85,0.23083333333333333
2020-05-16 10:37:00-06:00,0 days 00:15:17,Dead to Me: Season 2: Where Have You Been (Episode 2),0:15:25,CA (Canada),Dead to Me, Season 2, Where Have You Been (Episode 2),2020,5,5,16,10,2020-05-16,May,Saturday,15.283333333333333,0.25472222222222224
2020-05-16 10:08:00-06:00,0 days 00:28:47,Dead to Me: Season 2: You Know What You Did (Episode 1),0:28:47,CA (Canada),Dead to Me, Season 2, You Know What You Did (Episode 1),2020,5,5,16,10,2020-05-16,May,Saturday,28.783333333333335,0.4797222222222222
2020-05-16 01:35:00-06:00,0 days 00:13:51,The Big Family Cooking Showdown: Season 2: Episode 5,0:22:44,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 5,2020,5,5,16,1,2020-05-16,May,Saturday,13.85,0.23083333333333333
2020-05-16 01:15:00-06:00,0 days 00:04:37,The Big Family Cooking Showdown: Season 2: Episode 5,0:08:53,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 5,2020,5,5,16,1,2020-05-16,May,Saturday,4.616666666666666,0.07694444444444444
2020-05-16 01:05:00-06:00,0 days 00:09:36,The Big Family Cooking Showdown: Season 2: Episode 4,0:57:56,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 4,2020,5,5,16,1,2020-05-16,May,Saturday,9.6,0.16
2020-05-15 18:34:00-06:00,0 days 00:16:19,The Big Family Cooking Showdown: Season 2: Episode 4,0:47:46,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 4,2020,5,4,15,18,2020-05-15,May,Friday,16.316666666666666,0.27194444444444443
2020-05-15 14:12:00-06:00,0 days 00:26:30,The Big Family Cooking Showdown: Season 2: Episode 4,0:31:27,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 4,2020,5,4,15,14,2020-05-15,May,Friday,26.5,0.44166666666666665
2020-05-14 22:19:00-06:00,0 days 00:45:39,The Big Family Cooking Showdown: Season 2: Episode 3,0:57:57,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 3,2020,5,3,14,22,2020-05-14,May,Thursday,45.65,0.7608333333333334
2020-05-14 22:17:00-06:00,0 days 00:01:01,The Big Family Cooking Showdown: Season 2: Episode 2,0:11:35,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 2,2020,5,3,14,22,2020-05-14,May,Thursday,1.0166666666666666,0.016944444444444446
2020-05-14 22:05:00-06:00,0 days 00:10:10,The Big Family Cooking Showdown: Season 2: Episode 3,0:12:18,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 3,2020,5,3,14,22,2020-05-14,May,Thursday,10.166666666666666,0.16944444444444445
2020-05-14 21:41:00-06:00,0 days 00:24:23,The Big Family Cooking Showdown: Season 2: Episode 2,0:58:17,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 2,2020,5,3,14,21,2020-05-14,May,Thursday,24.383333333333333,0.4063888888888889
2020-05-14 17:05:00-06:00,0 days 00:33:03,The Big Family Cooking Showdown: Season 2: Episode 2,0:35:11,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 2,2020,5,3,14,17,2020-05-14,May,Thursday,33.05,0.5508333333333333
2020-05-14 16:01:00-06:00,0 days 00:47:21,The Big Family Cooking Showdown: Season 2: Episode 1,0:58:51,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 1,2020,5,3,14,16,2020-05-14,May,Thursday,47.35,0.7891666666666667
2020-05-14 13:36:00-06:00,0 days 00:11:29,The Big Family Cooking Showdown: Season 2: Episode 1,0:11:30,CA (Canada),The Big Family Cooking Showdown, Season 2, Episode 1,2020,5,3,14,13,2020-05-14,May,Thursday,11.483333333333333,0.1913888888888889
2020-05-13 22:09:00-06:00,0 days 00:15:54,Valeria: Season 1: Signs (Episode 2),0:15:36,CA (Canada),Valeria, Season 1, Signs (Episode 2),2020,5,2,13,22,2020-05-13,May,Wednesday,15.9,0.265
2020-05-13 21:03:00-06:00,0 days 00:44:09,The Great Canadian Baking Show: Season 2: Finale (Episode 8),0:43:53,CA (Canada),The Great Canadian Baking Show, Season 2, Finale (Episode 8),2020,5,2,13,21,2020-05-13,May,Wednesday,44.15,0.7358333333333333
2020-05-13 00:06:00-06:00,0 days 00:11:28,The Great Canadian Baking Show: Season 2: French Patisserie Week (Episode 7),0:43:44,CA (Canada),The Great Canadian Baking Show, Season 2, French Patisserie Week (Episode 7),2020,5,2,13,0,2020-05-13,May,Wednesday,11.466666666666667,0.19111111111111112
2020-05-12 22:48:00-06:00,0 days 00:30:36,The Great Canadian Baking Show: Season 2: French Patisserie Week (Episode 7),0:32:16,CA (Canada),The Great Canadian Baking Show, Season 2, French Patisserie Week (Episode 7),2020,5,1,12,22,2020-05-12,May,Tuesday,30.6,0.51
2020-05-12 21:46:00-06:00,0 days 00:27:05,The Great Canadian Baking Show: Season 2: Chocolate Week (Episode 6),0:43:19,CA (Canada),The Great Canadian Baking Show, Season 2, Chocolate Week (Episode 6),2020,5,1,12,21,2020-05-12,May,Tuesday,27.083333333333332,0.4513888888888889
2020-05-12 20:31:00-06:00,0 days 00:14:11,The Great Canadian Baking Show: Season 2: Chocolate Week (Episode 6),0:16:14,CA (Canada),The Great Canadian Baking Show, Season 2, Chocolate Week (Episode 6),2020,5,1,12,20,2020-05-12,May,Tuesday,14.183333333333334,0.2363888888888889
2020-05-12 19:31:00-06:00,0 days 00:18:20,The Great Canadian Baking Show: Season 2: Pastry Week (Episode 5),0:43:13,CA (Canada),The Great Canadian Baking Show, Season 2, Pastry Week (Episode 5),2020,5,1,12,19,2020-05-12,May,Tuesday,18.333333333333332,0.3055555555555556
2020-05-12 13:36:00-06:00,0 days 00:22:52,The Great Canadian Baking Show: Season 2: Pastry Week (Episode 5),0:24:53,CA (Canada),The Great Canadian Baking Show, Season 2, Pastry Week (Episode 5),2020,5,1,12,13,2020-05-12,May,Tuesday,22.866666666666667,0.3811111111111111
2020-05-11 22:38:00-06:00,0 days 00:41:50,The Great Canadian Baking Show: Season 2: International Week (Episode 4),0:43:19,CA (Canada),The Great Canadian Baking Show, Season 2, International Week (Episode 4),2020,5,0,11,22,2020-05-11,May,Monday,41.833333333333336,0.6972222222222222
2020-05-11 20:48:00-06:00,0 days 00:36:53,Valeria: Season 1: The Impostor (Episode 1),0:35:56,CA (Canada),Valeria, Season 1, The Impostor (Episode 1),2020,5,0,11,20,2020-05-11,May,Monday,36.88333333333333,0.6147222222222222
2020-05-11 17:57:00-06:00,0 days 00:42:25,The Great Canadian Baking Show: Season 2: Bread Week (Episode 3),0:43:49,CA (Canada),The Great Canadian Baking Show, Season 2, Bread Week (Episode 3),2020,5,0,11,17,2020-05-11,May,Monday,42.416666666666664,0.7069444444444445
2020-05-11 15:42:00-06:00,0 days 00:12:35,The Great Canadian Baking Show: Season 2: Biscuits and Bars (Episode 2),0:43:19,CA (Canada),The Great Canadian Baking Show, Season 2, Biscuits and Bars (Episode 2),2020,5,0,11,15,2020-05-11,May,Monday,12.583333333333334,0.20972222222222223
2020-05-11 14:58:00-06:00,0 days 00:07:37,The Great Canadian Baking Show: Season 2: Biscuits and Bars (Episode 2),0:33:57,CA (Canada),The Great Canadian Baking Show, Season 2, Biscuits and Bars (Episode 2),2020,5,0,11,14,2020-05-11,May,Monday,7.616666666666666,0.12694444444444444
2020-05-11 12:07:00-06:00,0 days 00:10:02,The Great Canadian Baking Show: Season 2: Biscuits and Bars (Episode 2),0:26:40,CA (Canada),The Great Canadian Baking Show, Season 2, Biscuits and Bars (Episode 2),2020,5,0,11,12,2020-05-11,May,Monday,10.033333333333333,0.16722222222222222
2020-05-10 15:01:00-06:00,0 days 00:16:34,The Great Canadian Baking Show: Season 2: Biscuits and Bars (Episode 2),0:17:03,CA (Canada),The Great Canadian Baking Show, Season 2, Biscuits and Bars (Episode 2),2020,5,6,10,15,2020-05-10,May,Sunday,16.566666666666666,0.2761111111111111
2020-05-10 13:59:00-06:00,0 days 00:42:34,The Great Canadian Baking Show: Season 2: Cake Week (Episode 1),0:42:48,CA (Canada),The Great Canadian Baking Show, Season 2, Cake Week (Episode 1),2020,5,6,10,13,2020-05-10,May,Sunday,42.56666666666667,0.7094444444444444
2020-05-09 22:47:00-06:00,0 days 00:41:23,Becoming,1:25:09,CA (Canada),Becoming,,,2020,5,5,9,22,2020-05-09,May,Saturday,41.38333333333333,0.6897222222222222
2020-05-09 21:41:00-06:00,0 days 00:39:08,The Great Canadian Baking Show: Season 1: Finale (Episode 8),0:43:49,CA (Canada),The Great Canadian Baking Show, Season 1, Finale (Episode 8),2020,5,5,9,21,2020-05-09,May,Saturday,39.13333333333333,0.6522222222222223
2020-05-09 00:37:00-06:00,0 days 00:04:58,The Great Canadian Baking Show: Season 1: Finale (Episode 8),0:05:01,CA (Canada),The Great Canadian Baking Show, Season 1, Finale (Episode 8),2020,5,5,9,0,2020-05-09,May,Saturday,4.966666666666667,0.08277777777777778
2020-05-08 23:28:00-06:00,0 days 00:40:54,The Great Canadian Baking Show: Season 1: French Patisserie Week (Episode 7),0:43:26,CA (Canada),The Great Canadian Baking Show, Season 1, French Patisserie Week (Episode 7),2020,5,4,8,23,2020-05-08,May,Friday,40.9,0.6816666666666666
2020-05-08 23:06:00-06:00,0 days 00:04:26,The Great Canadian Baking Show: Season 1: Holiday Baking Week (Episode 6),0:06:12,CA (Canada),The Great Canadian Baking Show, Season 1, Holiday Baking Week (Episode 6),2020,5,4,8,23,2020-05-08,May,Friday,4.433333333333334,0.07388888888888889
2020-05-08 21:26:00-06:00,0 days 00:42:27,The Great Canadian Baking Show: Season 1: Best of Britain Week (Episode 5),0:43:12,CA (Canada),The Great Canadian Baking Show, Season 1, Best of Britain Week (Episode 5),2020,5,4,8,21,2020-05-08,May,Friday,42.45,0.7075
2020-05-08 20:59:00-06:00,0 days 00:27:43,The Great Canadian Baking Show: Season 1: Canada Week (Episode 4),0:43:16,CA (Canada),The Great Canadian Baking Show, Season 1, Canada Week (Episode 4),2020,5,4,8,20,2020-05-08,May,Friday,27.716666666666665,0.46194444444444444
2020-05-08 11:59:00-06:00,0 days 00:14:26,The Great Canadian Baking Show: Season 1: Canada Week (Episode 4),0:16:32,CA (Canada),The Great Canadian Baking Show, Season 1, Canada Week (Episode 4),2020,5,4,8,11,2020-05-08,May,Friday,14.433333333333334,0.24055555555555555
2020-05-08 11:31:00-06:00,0 days 00:27:29,The Great Canadian Baking Show: Season 1: Dessert Week (Episode 3),0:42:52,CA (Canada),The Great Canadian Baking Show, Season 1, Dessert Week (Episode 3),2020,5,4,8,11,2020-05-08,May,Friday,27.483333333333334,0.45805555555555555
2020-05-08 01:13:00-06:00,0 days 00:13:16,The Great Canadian Baking Show: Season 1: Dessert Week (Episode 3),0:16:10,CA (Canada),The Great Canadian Baking Show, Season 1, Dessert Week (Episode 3),2020,5,4,8,1,2020-05-08,May,Friday,13.266666666666667,0.22111111111111112
2020-05-08 00:27:00-06:00,0 days 00:42:03,The Great Canadian Baking Show: Season 1: Bread Week (Episode 2),0:42:33,CA (Canada),The Great Canadian Baking Show, Season 1, Bread Week (Episode 2),2020,5,4,8,0,2020-05-08,May,Friday,42.05,0.7008333333333333
2020-05-07 22:58:00-06:00,0 days 00:09:28,The Great Canadian Baking Show: Season 1: Cake Week (Episode 1),0:43:17,CA (Canada),The Great Canadian Baking Show, Season 1, Cake Week (Episode 1),2020,5,3,7,22,2020-05-07,May,Thursday,9.466666666666667,0.15777777777777777
2020-05-07 21:23:00-06:00,0 days 00:31:36,The Great Canadian Baking Show: Season 1: Cake Week (Episode 1),0:33:49,CA (Canada),The Great Canadian Baking Show, Season 1, Cake Week (Episode 1),2020,5,3,7,21,2020-05-07,May,Thursday,31.6,0.5266666666666666
